DistanceFromTarget,ElevationDifference,GunTiltX,GunTiltY,XDifference,YDifference,Zdifference,HitOrMiss
22.50977,1.481977,75.53606,24.27273,21.30508,1.481977, 7.112461 ,0
36.07529,1.449992,86.50678,76.58636,11.93554,1.449992, 34.01275 ,0
18.7551,1.483089,75.30003,120.9946,-12.31662,1.483089, 14.0661 ,0
46.25897,1.456291,82.86953,52.25023,30.54477,1.456291, 34.71006 ,0
17.37259,1.688424,50.87073,54.35044,13.95941,1.688424, 10.20249 ,0
12.693,1.448303,88.63781,32.34462,10.22539,1.448303, 7.379425 ,0
52.93573,1.479501,76.07574,125.9464,-32.03539,1.479501, 42.11575 ,1
47.37399,1.461405,80.92959,84.44216,6.453514,1.461405, 46.9096 ,0
53.94596,1.46745,79.06922,141.5318,-42.39664,1.46745, 33.32473 ,0
47.60403,1.479233,76.13534,23.94711,44.92977,1.479233, 15.66114 ,0
27.35506,1.530076,67.43383,85.26168,6.081847,1.530076, 26.62648 ,0
50.39046,1.464728,79.86499,168.4222,-50.09927,1.464728, 5.207268 ,0
35.50469,1.479997,75.96597,150.9323,-31.51403,1.479997, 16.28676 ,0
48.10953,1.476513,76.75571,54.41241,26.40188,1.476513, 40.19064 ,0
37.74006,1.50193,71.7487,75.07597,11.70198,1.50193, 35.84858 ,0
27.73327,1.545326,65.3966,28.4873,26.63393,1.545326, 7.574955 ,0
24.80462,1.478436,76.3143,32.09119,20.6228,1.478436, 13.70341 ,0
44.36721,1.472188,77.80569,97.51663,-9.68184,1.472188, 43.27291 ,0
61.57501,1.4726,77.7017,117.5506,-30.1289,1.4726, 53.68019 ,0
25.4875,1.448888,87.66823,13.716,24.89083,1.448888, 5.287746 ,0
50.76939,1.478672,76.26131,114.7725,-23.21918,1.478672, 45.12443 ,0
55.67143,1.473687,77.43195,142.823,-44.02898,1.473687, 34.038 ,0
34.48428,1.456654,82.71484,110.8676,-11.62185,1.456654, 32.43419 ,0
7.40066,2.028881,27.2667,69.52963,6.648613,2.028881, 2.539558 ,0
45.97283,1.455178,83.36607,126.1672,-29.5038,1.455178, 35.22654 ,0
38.24295,1.515901,69.49801,47.99945,28.94966,1.515901, 24.94278 ,0
51.02482,1.468676,78.72881,123.2409,-26.8119,1.468676, 43.38776 ,0
47.70882,1.46084,81.12324,165.7589,-46.92413,1.46084, 8.492527 ,0
41.88303,1.455729,83.11535,121.5441,-21.15036,1.455729, 36.12106 ,0
60.82878,1.471003,78.10928,52.57037,39.4109,1.471003, 46.31153 ,0
22.67334,1.468538,78.76665,11.70685,22.59354,1.468538, 1.206635 ,0
51.18154,1.482802,75.36067,159.0074,-49.48923,1.482802, 12.96793 ,0
32.41664,1.460267,81.32397,9.072985,32.35487,1.460267, 1.366886 ,0
38.56526,1.487901,74.31858,15.77708,38.5158,1.487901, 1.264423 ,0
43.41581,1.471634,77.94665,155.0076,-39.78126,1.471634, 17.32682 ,1
51.44477,1.473384,77.50663,119.9051,-29.28254,1.473384, 42.27205 ,0
46.54815,1.456494,82.78267,9.819667,46.24857,1.456494, 5.067394 ,0
36.3748,1.457522,82.35793,23.71229,33.98153,1.457522, 12.89407 ,0
16.29275,1.690197,50.72083,99.17863,-4.494303,1.690197, 15.56914 ,0
52.09419,1.481209,75.70135,88.88663,3.650222,1.481209, 51.94504 ,0
13.11625,1.622016,56.89509,33.27037,12.99887,1.622016, 0.6591454 ,0
50.28807,1.484252,75.05706,164.7439,-50.19396,1.484252, 2.693134 ,0
29.83699,1.464979,79.78886,13.90996,29.3705,1.464979, 5.047108 ,1
48.911,1.463132,80.36187,84.77449,8.755987,1.463132, 48.09862 ,0
48.30702,1.477194,76.59772,102.3957,-12.04219,1.477194, 46.75865 ,0
24.58701,1.449148,87.34862,6.034034,24.40903,1.449148, 2.573013 ,0
22.69742,1.619128,57.17882,127.9879,-18.41591,1.619128, 13.16835 ,0
22.91976,1.487132,74.4713,29.68711,20.99028,1.487132, 9.083607 ,0
19.28174,1.594649,59.67788,77.81245,5.197893,1.594649, 18.49932 ,0
48.84871,1.470527,78.23344,73.33288,15.51388,1.470527, 46.29637 ,0
49.05397,1.483027,75.31298,29.82698,43.93251,1.483027, 21.77217 ,1
30.41461,1.4595,81.59991,80.98431,3.304534,1.4595, 30.19931 ,0
31.3421,1.45843,82.00126,41.06935,25.16061,1.45843, 18.6318 ,0
53.64582,1.469728,78.44482,91.8494,-3.883599,1.469728, 53.48487 ,0
53.40348,1.463381,80.28256,84.63041,6.552907,1.463381, 52.97971 ,0
35.47894,1.525043,68.14542,22.42832,35.31119,1.525043, 3.090141 ,0
40.25605,1.482411,75.4435,67.81033,18.30163,1.482411, 35.82461 ,0
25.36971,1.564242,63.0706,33.91803,24.02785,1.564242, 7.989841 ,0
40.46809,1.485857,74.72782,156.4893,-38.20871,1.485857, 13.24961 ,0
60.04679,1.468338,78.8217,88.2221,0.5027615,1.468338, 60.02673 ,0
24.64058,1.537129,66.47083,33.55429,22.15297,1.537129, 10.679 ,0
45.12545,1.48819,74.26144,85.81793,1.900167,1.48819, 45.06086 ,0
30.47868,1.45351,84.18856,143.8992,-23.8629,1.45351, 18.905 ,0
22.80466,1.464616,79.89896,132.4797,-16.40478,1.464616, 15.7731 ,0
16.6081,1.511214,70.22557,106.2871,-4.936307,1.511214, 15.78537 ,0
11.27903,1.448411,91.58508,83.63132,-0.7926277,1.448411, 11.15753 ,0
11.3149,1.56134,63.41511,46.03809,7.782719,1.56134, 8.0634 ,0
51.68812,1.462472,80.57481,18.99635,49.53114,1.462472, 14.70337 ,0
45.80952,1.458692,81.90124,171.5559,-45.73966,1.458692, 2.065872 ,0
34.02718,1.529414,67.52615,113.2227,-17.83393,1.529414, 28.93892 ,0
48.52733,1.470182,78.3241,162.9089,-47.18165,1.470182, 11.25312 ,1
35.03313,1.486392,74.61979,34.96554,28.68936,1.486392, 20.05072 ,0
44.00825,1.470863,78.14551,122.6646,-24.62107,1.470863, 36.44675 ,1
25.98146,1.448095,89.23855,157.3955,-23.65611,1.448095, 10.64555 ,0
26.31779,1.498091,72.41571,69.08208,10.55067,1.498091, 24.06377 ,0
53.13018,1.463275,80.31622,147.2215,-45.75624,1.463275, 26.9637 ,0
47.26338,1.467198,79.14045,87.20555,0.6382419,1.467198, 47.23629 ,0
37.95508,1.473329,77.52037,159.9373,-36.40073,1.473329, 10.64915 ,1
39.61659,1.477937,76.42742,14.92006,39.35872,1.477937, 4.263931 ,0
51.07236,1.469392,78.53465,117.3152,-24.91559,1.469392, 44.55828 ,0
46.1804,1.470175,78.32601,14.69129,45.58911,1.470175, 7.218098 ,1
36.9804,1.464042,80.07551,11.28699,36.75043,1.464042, 3.848652 ,1
31.03914,1.451042,85.6832,21.07148,28.90276,1.451042, 11.22289 ,0
31.54598,1.473525,77.47178,106.0121,-5.154831,1.473525, 31.08706 ,0
26.45716,1.510442,70.34785,153.512,-25.17151,1.510442, 8.005947 ,0
24.81865,1.474535,77.22523,66.75358,7.699473,1.474535, 23.54802 ,0
17.34517,1.448088,89.26579,103.638,-2.103261,1.448088, 17.15617 ,0
24.82906,1.448023,90.37499,107.088,-5.509371,1.448023, 24.16676 ,0
13.48521,1.616868,57.40231,40.11935,11.94387,1.616868, 6.048195 ,0
30.91553,1.527512,67.79359,120.0997,-13.61564,1.527512, 27.71373 ,0
26.42752,1.452245,84.89972,18.49977,25.03316,1.452245, 8.345375 ,0
26.74205,1.580919,61.16456,60.61374,17.23314,1.580919, 20.38766 ,0
10.36862,1.604605,58.6399,45.4449,7.762448,1.604605, 6.684158 ,0
33.1292,1.46997,78.38017,143.6777,-25.83329,1.46997, 20.68875 ,0
38.94028,1.501892,71.75519,21.10108,38.28402,1.501892, 6.95871 ,0
20.21486,1.614995,57.58859,146.3063,-19.85389,1.614995, 3.44318 ,0
39.4402,1.506033,71.061,61.74244,19.27605,1.506033, 34.37579 ,0
36.00303,1.452335,84.84557,12.4904,35.26823,1.452335, 7.089481 ,0
45.03618,1.463831,80.14111,56.37877,28.05398,1.463831, 35.2007 ,0
25.1136,1.448796,87.79214,50.91299,15.01182,1.448796, 20.08081 ,0
34.34404,1.467519,79.04963,159.3884,-32.42297,1.467519, 11.22989 ,1
23.25561,1.4537,84.08887,93.14455,-0.5157854,1.4537, 23.2044 ,1
21.09992,1.481262,75.68994,136.6913,-14.14262,1.481262, 15.58842 ,0
27.33798,1.474636,77.20103,156.3308,-25.67706,1.474636, 9.267097 ,0
42.47361,1.458044,82.15083,103.6523,-9.836716,1.458044, 41.2931 ,0
35.37836,1.50085,71.93402,158.4885,-34.67968,1.50085, 6.833431 ,0
38.10001,1.454873,83.50883,170.3315,-37.76581,1.454873, 4.820591 ,0
30.15904,1.499236,72.21421,56.97922,17.95382,1.499236, 24.18637 ,0
55.62291,1.470985,78.11389,54.06657,33.99275,1.470985, 44.0027 ,0
20.08379,1.450407,86.16023,20.72115,18.89646,1.450407, 6.646717 ,0
28.22798,1.526769,67.89899,104.0169,-7.617739,1.526769, 27.13776 ,0
16.31061,1.554065,64.29762,118.5283,-9.872748,1.554065, 12.8899 ,0
38.31031,1.456389,82.8275,172.2246,-38.21861,1.456389, 2.212791 ,0
19.60226,1.59833,59.29039,79.3298,4.559701,1.59833, 18.99745 ,0
51.39521,1.483668,75.17842,86.89532,1.106062,1.483668, 51.36189 ,0
41.76366,1.489716,73.96358,118.8861,-23.31723,1.489716, 34.61634 ,0
18.70219,1.552717,64.46428,138.9174,-14.40445,1.552717, 11.82679 ,0
24.4423,1.450185,86.3412,8.683921,24.23762,1.450185, 2.80373 ,0
48.30728,1.463949,80.10424,49.67582,33.75614,1.463949, 34.52496 ,0
31.91996,1.466269,79.40707,168.9747,-31.83116,1.466269, 1.873798 ,1
17.82828,1.5656,62.91082,113.0893,-6.245502,1.5656, 16.62498 ,0
26.38301,1.474468,77.24163,12.75997,26.3416,1.474468, 0.0954628 ,0
42.55566,1.457176,82.4981,116.1682,-20.03326,1.457176, 37.51705 ,0
18.72532,1.551425,64.62494,135.2654,-13.75829,1.551425, 12.60715 ,0
47.89423,1.477837,76.45045,13.57793,47.86512,1.477837, 0.7769089 ,1
33.53967,1.466411,79.36606,97.13661,-1.408413,1.466411, 33.47798 ,0
29.85249,1.458866,81.83534,87.70995,4.401134,1.458866, 29.49022 ,0
31.65776,1.472492,77.72891,94.15653,1.569529,1.472492, 31.58453 ,0
37.94923,1.494238,73.1107,154.6202,-35.37388,1.494238, 13.66017 ,0
34.43438,1.460201,81.34728,164.4648,-33.45535,1.460201, 8.020882 ,1
27.36183,1.523481,68.37086,122.6551,-16.57916,1.523481, 21.71359 ,0
16.15196,1.508317,70.68858,139.2069,-12.70963,1.508317, 9.852711 ,0
34.90759,1.501119,71.88773,39.04393,28.14219,1.501119, 20.59863 ,0
44.74646,1.488742,74.15306,86.40022,-1.412974,1.488742, 44.69936 ,0
59.14525,1.468468,78.78585,99.86422,-10.04854,1.468468, 58.26689 ,0
25.50224,1.479825,76.00413,161.4242,-25.04348,1.479825, 4.582409 ,0
30.86226,1.464237,80.01511,49.58336,19.59158,1.464237, 23.80136 ,1
38.79076,1.496675,72.66783,52.23898,26.34052,1.496675, 28.43695 ,0
31.80684,1.488024,74.29416,45.84904,21.06879,1.488024, 23.78166 ,0
50.65676,1.483722,75.16724,32.5969,44.95635,1.483722, 23.29877 ,0
44.36477,1.454849,83.51971,76.01624,7.975896,1.454849, 43.61768 ,0
6.498456,1.943934,32.50508,68.75859,3.222608,1.943934, 5.297722 ,0
44.59939,1.465082,79.75809,61.91119,19.12423,1.465082, 40.26441 ,0
23.84742,1.472208,77.8006,90.66931,-2.262839,1.472208, 23.69413 ,0
29.39322,1.547451,65.12515,121.2125,-17.66484,1.547451, 23.44184 ,0
36.59736,1.454594,83.64206,154.2826,-32.43167,1.454594, 16.89491 ,0
54.59693,1.476698,76.71265,85.40603,3.624887,1.476698, 54.45644 ,1
38.212,1.472685,77.68057,125.7327,-21.77485,1.472685, 31.36628 ,0
36.04702,1.491641,73.59518,163.5635,-36.0097,1.491641, 0.6811676 ,0
62.70803,1.470304,78.29195,124.6041,-37.19182,1.470304, 50.46686 ,0
5.775001,1.621182,56.97673,49.79763,3.785891,1.621182, 4.048386 ,0
32.94515,1.460915,81.09743,32.75257,27.31552,1.460915, 18.36058 ,1
18.25781,1.669387,52.51219,132.8494,-16.5161,1.669387, 7.601269 ,0
40.08331,1.475451,77.0059,108.6323,-9.744207,1.475451, 38.85287 ,0
27.11394,1.480312,75.89671,35.7188,22.59203,1.480312, 14.91894 ,0
9.211298,1.773605,44.12803,105.1908,-5.213469,1.773605, 7.383907 ,0
27.62193,1.449428,87.04228,65.81477,11.73954,1.449428, 24.96104 ,0
26.80749,1.44839,88.45504,119.3073,-14.17676,1.44839, 22.70601 ,0
34.158,1.455595,83.17605,69.69541,11.41559,1.455595, 32.16107 ,0
54.70232,1.466053,79.46995,101.4872,-8.697051,1.466053, 53.98662 ,0
43.92575,1.486595,74.57883,46.93465,30.07135,1.486595, 31.98399 ,0
39.17949,1.461801,80.79641,138.9958,-28.42437,1.461801, 26.9249 ,0
24.15048,1.596736,59.45762,119.0917,-15.08008,1.596736, 18.79594 ,0
18.08122,1.4577,82.28672,89.14693,4.114604,1.4577, 17.54639 ,0
12.58938,1.568692,62.55016,33.97348,11.11915,1.568692, 5.691753 ,0
34.24417,1.46545,79.64802,153.7518,-30.60182,1.46545, 15.2985 ,1
45.37017,1.458245,82.07255,101.3409,-9.033704,1.458245, 44.4378 ,0
50.87079,1.470021,78.36665,71.97882,13.32939,1.470021, 49.07141 ,0
40.94383,1.459815,81.48577,156.8289,-38.08057,1.459815, 14.9712 ,0
52.66205,1.460703,81.17087,140.0654,-40.6994,1.460703, 33.38737 ,0
19.5636,1.457402,82.40619,88.43245,-0.7081456,1.457402, 19.49639 ,1
22.26505,1.525044,68.14528,81.37902,5.43927,1.525044, 21.5365 ,0
49.71807,1.468611,78.7466,149.2137,-42.81632,1.468611, 25.22881 ,0
29.9394,1.449754,86.72251,138.5774,-22.22878,1.449754, 20.00368 ,0
35.53983,1.463717,80.17668,158.1976,-33.36122,1.463717, 12.16411 ,1
53.14547,1.465123,79.74563,58.06762,25.45637,1.465123, 46.62904 ,0
15.47028,1.506806,70.93413,49.00521,11.785,1.506806, 9.908215 ,0
62.30984,1.471152,78.07053,43.00626,46.25058,1.471152, 41.72812 ,0
39.06475,1.452873,84.53517,147.2177,-33.69838,1.452873, 19.70694 ,0
45.56078,1.454846,83.52148,119.9309,-25.60667,1.454846, 37.6559 ,0
39.08885,1.470899,78.13622,23.14178,36.25917,1.470899, 14.52745 ,1
35.70825,1.509067,70.56767,65.81757,16.90194,1.509067, 31.41856 ,0
56.10354,1.466544,79.32758,61.54762,26.08752,1.466544, 49.64774 ,0
27.4722,1.5283,67.68253,36.91402,23.66502,1.5283, 13.86912 ,0
37.15626,1.470322,78.28709,160.292,-35.58101,1.470322, 10.6027 ,1
32.80761,1.449913,86.577,167.2784,-32.08212,1.449913, 6.706287 ,0
52.13169,1.461096,81.03507,153.4903,-47.46972,1.461096, 21.49893 ,0
45.0155,1.482976,75.32381,115.2959,-20.57347,1.482976, 40.01161 ,0
35.78337,1.48033,75.89286,41.58664,26.01922,1.48033, 24.52057 ,0
22.8,1.448186,91.0672,8.706578,22.5114,1.448186, 3.313545 ,0
35.05211,1.47415,77.31872,79.44398,7.519082,1.47415, 34.2044 ,0
42.38788,1.496757,72.65326,68.90459,13.39038,1.496757, 40.18942 ,0
40.76125,1.495673,72.84869,20.44025,39.99759,1.495673, 7.709396 ,0
33.56253,1.477585,76.50804,138.297,-25.98803,1.477585, 21.18684 ,0
34.24079,1.5239,68.3102,91.88304,-4.865932,1.5239, 33.859 ,0
51.66635,1.471699,77.93018,76.29039,11.47032,1.471699, 50.35551 ,0
37.19442,1.480843,75.78072,24.65496,34.47565,1.480843, 13.88025 ,0
10.32781,1.791672,42.79761,131.7127,-9.807838,1.791672, 2.694427 ,0
20.52091,1.642446,54.94627,132.9746,-17.95602,1.642446, 9.797523 ,0
22.99146,1.497856,72.45745,17.67763,22.92325,1.497856, 0.9425049 ,0
20.35377,1.631072,56.01912,34.15444,20.25222,1.631072, 1.209576 ,0
18.62775,1.553546,64.36162,36.25921,16.4294,1.553546, 8.640266 ,0
32.52003,1.524344,68.24593,94.06116,0.1134309,1.524344, 32.48409 ,0
25.47953,1.448007,89.80004,55.37143,15.92673,1.448007, 19.83555 ,0
21.16389,1.478421,76.3177,137.4288,-17.28528,1.478421, 12.12204 ,0
41.84684,1.454436,83.71867,83.22085,6.357968,1.454436, 41.33544 ,0
9.519368,1.455222,96.65437,42.7137,7.270386,1.455222, 5.970108 ,0
38.39423,1.455026,83.43694,121.503,-23.02492,1.455026, 30.68963 ,0
58.26706,1.474252,77.29402,77.52802,16.18625,1.474252, 55.95429 ,0
35.65972,1.457173,82.49942,157.9091,-32.94433,1.457173, 13.57069 ,0
40.68049,1.490955,73.72562,27.83129,37.58695,1.490955, 15.48873 ,0
41.73501,1.459098,81.74821,102.6962,-7.010064,1.459098, 41.11619 ,0
18.41372,1.473335,77.51877,140.9792,-15.12963,1.473335, 10.39175 ,0
32.02131,1.504942,71.24144,149.1847,-28.31538,1.504942, 14.87745 ,0
8.698618,1.750511,45.87372,82.49072,1.06469,1.750511, 8.45388 ,0
27.89419,1.548637,64.97485,137.6698,-22.34049,1.548637, 16.63099 ,0
49.02135,1.487111,74.47537,36.83377,41.15436,1.487111, 26.59324 ,0
43.73296,1.466176,79.43412,37.7928,35.93582,1.466176, 24.8805 ,0
37.30601,1.471683,77.93406,115.6178,-15.52783,1.471683, 33.88892 ,1
47.21395,1.472921,77.62143,146.003,-41.10002,1.472921, 23.19 ,0
10.4309,1.44857,88.13093,121.8155,-6.696363,1.44857, 7.865368 ,0
44.07053,1.482621,75.39902,62.1511,23.38955,1.482621, 37.32215 ,0
54.84492,1.472443,77.74127,116.4842,-24.71518,1.472443, 48.9383 ,0
25.79073,1.582551,60.98421,69.09698,12.75813,1.582551, 22.35816 ,0
9.927238,1.629938,56.12772,57.54399,6.704478,1.629938, 7.137459 ,0
12.40591,1.450892,85.7905,39.1676,8.044006,1.450892, 9.3325 ,0
35.18057,1.470198,78.31996,152.4772,-32.43864,1.470198, 13.53684 ,0
47.1466,1.465634,79.59348,81.30009,6.501432,1.465634, 46.67318 ,0
44.32588,1.464116,80.05269,73.22317,13.06045,1.464116, 42.33279 ,0
29.53575,1.491138,73.69061,69.64014,12.83946,1.491138, 26.55721 ,0
8.032046,1.658229,53.50331,142.1507,-7.561639,1.658229, 2.141415 ,0
29.84426,1.449143,87.35414,10.7757,29.41908,1.449143, 4.806019 ,0
12.99,1.453045,84.43948,158.3175,-11.55833,1.453045, 5.747513 ,1
14.63058,1.450583,93.97779,99.44314,-3.401058,1.450583, 14.15565 ,0
26.98062,1.49847,72.34886,104.2003,-10.81965,1.49847, 24.6707 ,0
49.63821,1.460253,81.32904,141.6208,-39.61774,1.460253, 29.87064 ,0
5.198328,1.460204,98.65376,91.12569,-0.4986944,1.460204, 4.964043 ,0
29.26084,1.508416,70.67251,80.42537,3.443688,1.508416, 29.01831 ,0
38.52321,1.460172,81.35764,75.59771,12.39854,1.460172, 36.44423 ,0
44.10371,1.484025,75.10425,104.6612,-12.11606,1.484025, 42.38084 ,0
11.96521,1.596269,59.50681,113.1714,-3.768251,1.596269, 11.2436 ,0
10.56579,1.503166,71.53905,73.64639,4.394653,1.503166, 9.490173 ,0
39.88751,1.454352,83.75962,28.02577,35.20372,1.454352, 18.6975 ,0
47.46861,1.464375,79.97268,36.80072,37.73862,1.464375, 28.75624 ,0
41.21478,1.463353,80.29157,14.60976,40.29425,1.463353, 8.53759 ,1
35.17993,1.450591,86.01585,96.6583,-3.65518,1.450591, 34.95945 ,0
50.82378,1.480748,75.80152,66.70715,22.09075,1.480748, 45.74782 ,0
22.34938,1.600914,59.02112,105.4598,-5.206998,1.600914, 21.67531 ,0
54.06763,1.471698,77.93025,115.2405,-25.24092,1.471698, 47.79162 ,0
42.08615,1.454615,83.63164,157.518,-39.57211,1.454615, 14.254 ,0
30.04976,1.490551,73.80277,136.4956,-22.81532,1.490551, 19.49942 ,0
33.83571,1.524346,68.24567,112.0524,-16.71326,1.524346, 29.38025 ,0
50.58244,1.465849,79.5299,127.4924,-29.35785,1.465849, 41.16493 ,0
16.77617,1.55655,63.99311,64.72746,7.584537,1.55655, 14.8826 ,0
48.43643,1.489035,74.09587,18.96651,47.64967,1.489035, 8.566177 ,0
16.36228,1.572472,62.11505,29.80282,15.94386,1.572472, 3.32338 ,0
37.89379,1.462837,80.45633,94.28027,-4.394387,1.462837, 37.60969 ,0
25.85036,1.46027,81.32304,31.20998,22.86613,1.46027, 11.96867 ,0
15.08834,1.451263,94.47149,89.36258,3.15608,1.451263, 14.68301 ,0
30.85548,1.46888,78.67319,120.0029,-18.67229,1.46888, 24.52037 ,0
11.61724,1.470068,78.35437,146.005,-8.669895,1.470068, 7.591587 ,0
25.245,1.464814,79.83886,26.77767,23.40603,1.464814, 9.34462 ,0
16.2634,1.627256,56.38573,41.47058,14.08119,1.627256, 7.973118 ,0
50.36976,1.471159,78.06879,99.67105,-12.00295,1.471159, 48.8966 ,0
35.89955,1.502819,71.59772,54.14495,23.92946,1.502819, 26.7189 ,0
43.54212,1.468243,78.84776,97.85239,-4.379302,1.468243, 43.29645 ,0
34.71776,1.452326,84.85111,46.54493,25.46486,1.452326, 23.55323 ,0
23.72067,1.540209,66.0619,145.8561,-20.71775,1.540209, 11.4487 ,0
50.88127,1.463356,80.29034,106.7541,-16.678,1.463356, 48.04796 ,0
47.50357,1.466285,79.40244,54.73804,28.84928,1.466285, 37.71152 ,0
43.01219,1.465571,79.61189,166.7587,-42.56631,1.465571, 6.00079 ,0
55.56736,1.473482,77.48241,52.21342,34.23401,1.473482, 43.74464 ,0
23.90582,1.472786,77.65511,12.78858,23.80514,1.472786, 1.623104 ,1
31.7216,1.451702,85.23714,122.3226,-18.64088,1.451702, 25.62558 ,0
16.08567,1.643835,54.81721,119.9462,-7.577976,1.643835, 14.09329 ,0
30.30968,1.483599,75.19296,164.5145,-30.17413,1.483599, 2.449047 ,0
35.66343,1.4527,84.63298,68.70573,12.57807,1.4527, 33.3401 ,0
42.97014,1.484614,74.98223,120.2914,-19.82872,1.484614, 38.09266 ,0
14.01584,1.641411,55.0427,112.1046,-8.11799,1.641411, 11.30698 ,0
47.47508,1.475824,76.91737,95.73594,-5.407287,1.475824, 47.14304 ,1
29.60896,1.548904,64.94116,32.5518,27.60277,1.548904, 10.60087 ,0
50.9115,1.469131,78.60498,157.2171,-48.19734,1.469131, 16.33522 ,0
31.07705,1.477079,76.6244,62.83271,15.15175,1.477079, 27.09291 ,0
13.98265,1.732399,47.28208,54.33258,10.99543,1.732399, 8.462494 ,0
42.53172,1.455153,83.37766,87.24216,1.55091,1.455153, 42.47851 ,0
14.45538,1.449303,87.17468,88.67658,3.637826,1.449303, 13.91488 ,0
54.10713,1.469164,78.59612,75.94891,14.07583,1.469164, 52.2235 ,0
35.70174,1.502999,71.56721,38.23511,29.80032,1.502999, 19.60348 ,0
23.87674,1.504017,71.39594,159.0559,-23.36312,1.504017, 4.690536 ,0
12.13002,1.45639,97.17307,69.39078,4.001317,1.45639, 11.35807 ,0
44.34842,1.487993,74.30028,96.82823,-7.903562,1.487993, 43.6131 ,0
31.77621,1.450333,86.21961,76.1931,3.916628,1.450333, 31.50054 ,0
42.48236,1.460501,81.2415,113.3856,-15.69189,1.460501, 39.45101 ,0
10.44925,1.503568,71.47125,55.14104,7.550117,1.503568, 7.065533 ,0
16.37109,1.687118,50.98147,105.8402,-8.846133,1.687118, 13.67158 ,0
33.73827,1.454075,83.89749,27.57771,29.52079,1.454075, 16.26898 ,0
48.10266,1.457374,82.41735,76.34149,12.89122,1.457374, 46.32017 ,0
28.62803,1.495342,72.90878,123.9284,-13.83767,1.495342, 25.01694 ,0
32.75767,1.535198,66.73083,119.9919,-19.55429,1.535198, 26.2362 ,0
44.32294,1.460653,81.18822,168.3848,-43.97382,1.460653, 5.356567 ,0
38.87275,1.453618,84.13184,79.58351,6.087132,1.453618, 38.36567 ,0
47.35541,1.464145,80.04359,165.0458,-46.26687,1.464145, 9.988392 ,0
34.13038,1.50501,71.23032,18.79557,34.09229,1.50501, 0.577549 ,0
25.55265,1.44885,92.28098,4.741897,25.45723,1.44885, 1.6637 ,0
45.44576,1.468041,78.9036,101.7462,-9.899152,1.468041, 44.33023 ,1
37.36092,1.473022,77.59641,72.70709,10.94488,1.473022, 35.69143 ,1
18.2843,1.574701,61.86132,123.1288,-11.26779,1.574701, 14.31338 ,0
16.01007,1.612356,57.85269,38.41509,14.11666,1.612356, 7.378517 ,0
28.45556,1.454381,83.7454,32.87996,23.6566,1.454381, 15.74704 ,0
18.53247,1.54265,65.74234,84.26762,4.313387,1.54265, 17.95738 ,0
44.65332,1.459867,81.46694,14.28714,43.8125,1.459867, 8.50013 ,0
13.53975,1.470512,78.2373,13.51901,13.38005,1.470512, 1.461735 ,1
43.48392,1.461157,81.01427,150.6912,-37.50928,1.461157, 21.94927 ,0
31.14792,1.518563,69.09552,105.1476,-5.800898,1.518563, 30.56528 ,0
24.72391,1.522385,68.53035,22.41832,24.53299,1.522385, 2.662121 ,0
61.81265,1.467627,79.01926,117.2668,-31.87812,1.467627, 52.93803 ,0
32.12798,1.491829,73.55961,88.88517,-2.059973,1.491829, 32.02715 ,0
21.72964,1.454635,83.62239,57.46668,14.50142,1.454635, 16.11738 ,0
34.45742,1.516503,69.40633,23.81698,33.56107,1.516503, 7.659554 ,0
38.01392,1.456319,82.85764,117.2475,-18.27503,1.456319, 33.30105 ,0
22.83755,1.626421,56.46645,36.2846,22.24778,1.626421, 4.89333 ,0
53.41631,1.479503,76.07533,26.06354,49.4592,1.479503, 20.12216 ,1
41.32476,1.455318,83.30151,76.88985,6.316724,1.455318, 40.81319 ,0
23.54517,1.448156,90.97678,31.78967,19.95287,1.448156, 12.41614 ,0
14.46765,1.674664,52.05109,53.21969,9.628914,1.674664, 10.66736 ,0
47.04688,1.469948,78.38602,83.49809,5.820828,1.469948, 46.66225 ,1
37.81597,1.463978,80.09526,32.95109,32.97116,1.463978, 18.46096 ,0
31.49444,1.481344,75.67209,143.9601,-24.94905,1.481344, 19.16377 ,0
35.76443,1.454006,83.93218,143.7026,-29.92805,1.454006, 19.5267 ,0
30.17451,1.44965,86.82066,34.23872,25.51,1.44965, 16.05115 ,0
9.629386,1.457695,82.28861,136.3571,-6.949831,1.457695, 6.503849 ,1
